"Time","P95"
2021-06-29 16:04:20,15
2021-06-29 16:04:25,12
2021-06-29 16:04:30,13
2021-06-29 16:04:35,16
2021-06-29 16:04:40,17
2021-06-29 16:04:45,16
2021-06-29 16:04:50,15
2021-06-29 16:04:55,16
2021-06-29 16:05:00,17
2021-06-29 16:05:05,16
2021-06-29 16:05:10,11
2021-06-29 16:05:15,13
2021-06-29 16:05:20,14
2021-06-29 16:05:25,13
2021-06-29 16:05:30,15
2021-06-29 16:05:35,15
2021-06-29 16:05:40,15
2021-06-29 16:05:45,16
2021-06-29 16:05:50,14
2021-06-29 16:05:55,12
2021-06-29 16:06:00,13
2021-06-29 16:06:05,21
2021-06-29 16:06:10,15
2021-06-29 16:06:15,18
2021-06-29 16:06:20,17
2021-06-29 16:06:25,16
2021-06-29 16:06:30,18
2021-06-29 16:06:35,17
2021-06-29 16:06:40,16
2021-06-29 16:06:45,14
2021-06-29 16:06:50,13
2021-06-29 16:06:55,14
2021-06-29 16:07:00,16
2021-06-29 16:07:05,11
2021-06-29 16:07:10,0
2021-06-29 16:07:15,0

