"Time","P95"
2021-07-06 11:32:40,17
2021-07-06 11:32:45,15
2021-07-06 11:32:50,16
2021-07-06 11:32:55,18
2021-07-06 11:33:00,22
2021-07-06 11:33:05,21
2021-07-06 11:33:10,14
2021-07-06 11:33:15,19
2021-07-06 11:33:20,65
2021-07-06 11:33:25,58
2021-07-06 11:33:30,16
2021-07-06 11:33:35,17
2021-07-06 11:33:40,19
2021-07-06 11:33:45,20
2021-07-06 11:33:50,16
2021-07-06 11:33:55,16
2021-07-06 11:34:00,20
2021-07-06 11:34:05,21
2021-07-06 11:34:10,18
2021-07-06 11:34:15,15
2021-07-06 11:34:20,15
2021-07-06 11:34:25,14
2021-07-06 11:34:30,17
2021-07-06 11:34:35,21
2021-07-06 11:34:40,18
2021-07-06 11:34:45,18
2021-07-06 11:34:50,16
2021-07-06 11:34:55,18
2021-07-06 11:35:00,58
2021-07-06 11:35:05,58
2021-07-06 11:35:10,17
2021-07-06 11:35:15,93
2021-07-06 11:35:20,78
2021-07-06 11:35:25,14
2021-07-06 11:35:30,20
2021-07-06 11:35:35,20
2021-07-06 11:35:40,17
2021-07-06 11:35:45,20
2021-07-06 11:35:50,17
2021-07-06 11:35:55,20
2021-07-06 11:36:00,20
2021-07-06 11:36:05,21
2021-07-06 11:36:10,16
2021-07-06 11:36:15,16
2021-07-06 11:36:20,17
2021-07-06 11:36:25,17
2021-07-06 11:36:30,19
2021-07-06 11:36:35,16
2021-07-06 11:36:40,11
2021-07-06 11:36:45,8
2021-07-06 11:36:50,8
2021-07-06 11:36:55,0

